window,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
37,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
38,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
39,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
40,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
41,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
42,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
43,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
44,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
45,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
46,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
47,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
48,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
49,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
50,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
51,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
52,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
53,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
54,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
55,24.0735661401,14.8121925799619,6.63150223242021,5.63275974242089,5.16062737290349,5.16062737290349,5.10999247969255,5.09565960711231,5.09565960711231,5.09565960711231,4.87369941316746,4.87369941316746,4.87369941316746,4.87369941316746,4.72944287115417,4.44608529068975,4.41172521038136,4.22088113047062,4.22088113047062,4.0714630731768
